data_source_name,normalized_data_source_name,family,source,sourcetype,mitre_components,supported_ta_names,supported_ta_versions,supported_ta_urls,output_fields,source_file
Windows Event Log AppXDeployment-Server 854,windows event log appxdeployment server 854,Windows,XmlWinEventLog:Microsoft-Windows-AppXDeploymentServer/Operational,XmlWinEventLog,,Splunk Add-on for Microsoft Windows,9.1.2,https://splunkbase.splunk.com/app/742,_time; dest; dvc; EventCode; Path; user_id,data_sources/windows_event_log_appxdeployment_server_854.yml
Windows Event Log AppXDeployment-Server 855,windows event log appxdeployment server 855,Windows,XmlWinEventLog:Microsoft-Windows-AppXDeploymentServer/Operational,XmlWinEventLog,,Splunk Add-on for Microsoft Windows,9.1.2,https://splunkbase.splunk.com/app/742,_time; dest; dvc; EventCode; user_id,data_sources/windows_event_log_appxdeployment_server_855.yml
Windows Event Log AppXPackaging 171,windows event log appxpackaging 171,Windows,XmlWinEventLog:Microsoft-Windows-AppxPackaging/Operational,XmlWinEventLog,,Splunk Add-on for Microsoft Windows,9.1.2,https://splunkbase.splunk.com/app/742,CategoryString; Channel; Computer; EventCode; EventData_Xml; EventID; EventRecordID; Keywords; Level; Opcode; ProcessID; RecordNumber; SourceName; SystemTime; System_Props_Xml; Task; TaskCategory; ThreadID; Version; _time; dest; host; packageFullName; user_id,data_sources/windows_event_log_appxpackaging_171.yml
Windows Event Log CAPI2 70,windows event log capi2 70,Windows,XmlWinEventLog:Microsoft-Windows-CAPI2/Operational,XmlWinEventLog,Certificate Registration; Process Metadata; Application Log Content; OS API Execution; Host Status,Splunk Add-on for Microsoft Windows,9.1.2,https://splunkbase.splunk.com/app/742,_time; Channel; Computer; EventCode; EventID; EventRecordID; Guid; Keywords; Level; Name; Opcode; ProcessID; RecordNumber; SystemTime; System_Props_Xml; Task; ThreadID; UserData_Xml; UserID; Version; date_hour; date_mday; date_minute; date_month; date_second; date_wday; date_year; date_zone; dvc; dvc_nt_host; event_id; eventtype; host; id; index; linecount; punct; signature_id; source; sourcetype; splunk_server; tag; tag::eventtype; timeendpos; timestartpos; user_id; vendor_product,data_sources/windows_event_log_capi2_70.yml
Windows Event Log CAPI2 81,windows event log capi2 81,Windows,XmlWinEventLog:Microsoft-Windows-CAPI2/Operational,XmlWinEventLog,File Access; File Metadata; Malware Metadata; Application Log Content; Process Metadata,Splunk Add-on for Microsoft Windows,9.1.2,https://splunkbase.splunk.com/app/742,_time; Channel; Computer; EventCode; EventID; EventRecordID; Guid; Keywords; Level; Name; Opcode; ProcessID; RecordNumber; SystemTime; System_Props_Xml; Task; ThreadID; UserData_Xml; UserID; Version; date_hour; date_mday; date_minute; date_month; date_second; date_wday; date_year; date_zone; dvc; dvc_nt_host; event_id; eventtype; host; id; index; linecount; punct; signature_id; source; sourcetype; splunk_server; tag; tag::eventtype; timeendpos; timestartpos; user_id; vendor_product,data_sources/windows_event_log_capi2_81.yml
Windows Event Log CertificateServicesClient 1007,windows event log certificateservicesclient 1007,Windows,XmlWinEventLog:Microsoft-Windows-CertificateServicesClient-Lifecycle-System/Operational,XmlWinEventLog,Certificate Registration; Certificate Metadata; Process Metadata; Application Log Content; User Account Metadata,Splunk Add-on for Microsoft Windows,9.1.2,https://splunkbase.splunk.com/app/742,_time; ActivityID; Channel; Computer; EventCode; EventID; EventRecordID; Guid; Keywords; Level; Name; Opcode; ProcessID; RecordNumber; SystemTime; System_Props_Xml; Task; ThreadID; UserData_Xml; UserID; Version; date_hour; date_mday; date_minute; date_month; date_second; date_wday; date_year; date_zone; dvc; dvc_nt_host; event_id; eventtype; host; id; index; linecount; punct; signature_id; source; sourcetype; splunk_server; tag; tag::eventtype; timeendpos; timestartpos; user_id; vendor_product,data_sources/windows_event_log_certificateservicesclient_1007.yml
Windows Event Log Defender 1121,windows event log defender 1121,Windows,WinEventLog:Microsoft-Windows-Windows Defender/Operational,XmlWinEventLog,Application Log Content; Host Status; Process Creation,Splunk Add-on for Microsoft Windows,9.1.2,https://splunkbase.splunk.com/app/742,_time; ActivityID; Channel; Computer; Detection_Time; Engine_Version; EventCode; EventData_Xml; EventID; EventRecordID; Guid; ID; Inhertiance_Flags; Involved_File; Keywords; Level; Name; New_Value; Old_Value; Opcode; Parent_Commandline; Path; ProcessID; Process_Name; Product_Name; Product_Version; RecordNumber; RuleType; Security_intelligence_Version; SystemTime; System_Props_Xml; Target_Commandline; Task; ThreadID; User; UserID; Version; dvc; dvc_nt_host; event_id; eventtype; host; id; index; linecount; punct; signature_id; source; sourcetype; splunk_server; tag; tag::eventtype; timestamp; user_id; vendor_product,data_sources/windows_event_log_defender_1121.yml
Windows Event Log Defender 1122,windows event log defender 1122,Windows,WinEventLog:Microsoft-Windows-Windows Defender/Operational,XmlWinEventLog,Application Log Content; Process Creation; Module Load,Splunk Add-on for Microsoft Windows,9.1.2,https://splunkbase.splunk.com/app/742,_time; ActivityID; Channel; Computer; Detection_Time; Engine_Version; EventCode; EventData_Xml; EventID; EventRecordID; Guid; ID; Inhertiance_Flags; Keywords; Level; Name; Opcode; Parent_Commandline; Path; ProcessID; Process_Name; Product_Name; Product_Version; RecordNumber; RuleType; Security_intelligence_Version; SystemTime; System_Props_Xml; Target_Commandline; Task; ThreadID; User; UserID; Version; dvc; dvc_nt_host; event_id; eventtype; host; id; index; linecount; punct; signature_id; source; sourcetype; splunk_server; tag; tag::eventtype; timestamp; user_id; vendor_product,data_sources/windows_event_log_defender_1122.yml
Windows Event Log Defender 1125,windows event log defender 1125,Windows,XmlWinEventLog:Security,XmlWinEventLog,,Splunk Add-on for Microsoft Windows,9.1.2,https://splunkbase.splunk.com/app/742,_time,data_sources/windows_event_log_defender_1125.yml
Windows Event Log Defender 1126,windows event log defender 1126,Windows,XmlWinEventLog:Security,XmlWinEventLog,,Splunk Add-on for Microsoft Windows,9.1.2,https://splunkbase.splunk.com/app/742,_time; ActivityID; CategoryString; Channel; Computer; Detection_Time; Engine_Version; EventCode; EventData_Xml; EventID; EventRecordID; Guid; ID; Image_File_Name; Inhertiance_Flags; Involved_File; Keywords; Level; Message; Name; Opcode; Parent_Commandline; Path; ProcessID; Process_Name; Product_Name; Product_Version; RecordNumber; RenderingInfo_Xml; RuleType; Security_intelligence_Version; SourceName; SubStatus; SystemTime; System_Props_Xml; Target_Commandline; Task; TaskCategory; ThreadID; Unused; User; UserID; Version; action; category; dvc; dvc_nt_host; event_id; eventtype; host; id; index; linecount; name; parent_process; process_name; punct; result; service; service_id; service_name; severity; severity_id; signature; signature_id; source; sourcetype; splunk_server; splunk_server_group; subject; tag; tag::action; tag::eventtype; timestamp; user_group_id; user_id; vendor_product; _bkt; _cd; _eventtype_color; _indextime; _pre_msg; _raw; _serial; _si; _sourcetype,data_sources/windows_event_log_defender_1126.yml
Windows Event Log Defender 1129,windows event log defender 1129,Windows,WinEventLog:Microsoft-Windows-Windows Defender/Operational,XmlWinEventLog,User Account Authentication; Security Policy Modification; Application Log Content,Splunk Add-on for Microsoft Windows,9.1.2,https://splunkbase.splunk.com/app/742,_time; ComputerName; EventCode; EventType; ID; Keywords; LogName; Message; OpCode; Path; Process_Name; RecordNumber; Sid; SidType; SourceName; TaskCategory; Type; User; category; date_hour; date_mday; date_minute; date_month; date_second; date_wday; date_year; date_zone; dvc_nt_host; event_id; eventtype; host; id; index; linecount; punct; severity; severity_id; signature_id; source; sourcetype; splunk_server; tag; tag::eventtype; timeendpos; timestartpos; vendor_product,data_sources/windows_event_log_defender_1129.yml
Windows Event Log Defender 1131,windows event log defender 1131,Windows,XmlWinEventLog:Security,XmlWinEventLog,,Splunk Add-on for Microsoft Windows,9.1.2,https://splunkbase.splunk.com/app/742,ActivityID; CategoryString; Channel; Computer; Detection_Time; Engine_Version; EventCode; EventData_Xml; EventID; EventRecordID; Guid; ID; Image_File_Name; Inhertiance_Flags; Involved_File; Keywords; Level; Message; Name; Opcode; Parent_Commandline; Path; ProcessID; Process_Name; Product_Name; Product_Version; RecordNumber; RenderingInfo_Xml; RuleType; Security_intelligence_Version; SourceName; SubStatus; SystemTime; System_Props_Xml; Target_Commandline; Task; TaskCategory; ThreadID; Unused; User; UserID; Version; action; category; dvc; dvc_nt_host; event_id; eventtype; host; id; index; linecount; name; parent_process; process_name; punct; result; service; service_id; service_name; severity; severity_id; signature; signature_id; source; sourcetype; splunk_server; splunk_server_group; subject; tag; tag::action; tag::eventtype; timestamp; user_group_id; user_id; vendor_product; _bkt; _cd; _eventtype_color; _indextime; _pre_msg; _raw; _serial; _si; _sourcetype; _time,data_sources/windows_event_log_defender_1131.yml
Windows Event Log Defender 1132,windows event log defender 1132,Windows,XmlWinEventLog:Security,XmlWinEventLog,,Splunk Add-on for Microsoft Windows,9.1.2,https://splunkbase.splunk.com/app/742,ActivityID; CategoryString; Channel; Computer; Detection_Time; Engine_Version; EventCode; EventData_Xml; EventID; EventRecordID; Guid; ID; Image_File_Name; Inhertiance_Flags; Involved_File; Keywords; Level; Message; Name; Opcode; Parent_Commandline; Path; ProcessID; Process_Name; Product_Name; Product_Version; RecordNumber; RenderingInfo_Xml; RuleType; Security_intelligence_Version; SourceName; SubStatus; SystemTime; System_Props_Xml; Target_Commandline; Task; TaskCategory; ThreadID; Unused; User; UserID; Version; action; category; dvc; dvc_nt_host; event_id; eventtype; host; id; index; linecount; name; parent_process; process_name; punct; result; service; service_id; service_name; severity; severity_id; signature; signature_id; source; sourcetype; splunk_server; splunk_server_group; subject; tag; tag::action; tag::eventtype; timestamp; user_group_id; user_id; vendor_product; _bkt; _cd; _eventtype_color; _indextime; _pre_msg; _raw; _serial; _si; _sourcetype; _time,data_sources/windows_event_log_defender_1132.yml
Windows Event Log Defender 1133,windows event log defender 1133,Windows,XmlWinEventLog:Security,XmlWinEventLog,,Splunk Add-on for Microsoft Windows,9.1.2,https://splunkbase.splunk.com/app/742,ActivityID; CategoryString; Channel; Computer; Detection_Time; Engine_Version; EventCode; EventData_Xml; EventID; EventRecordID; Guid; ID; Image_File_Name; Inhertiance_Flags; Involved_File; Keywords; Level; Message; Name; Opcode; Parent_Commandline; Path; ProcessID; Process_Name; Product_Name; Product_Version; RecordNumber; RenderingInfo_Xml; RuleType; Security_intelligence_Version; SourceName; SubStatus; SystemTime; System_Props_Xml; Target_Commandline; Task; TaskCategory; ThreadID; Unused; User; UserID; Version; action; category; dvc; dvc_nt_host; event_id; eventtype; host; id; index; linecount; name; parent_process; process_name; punct; result; service; service_id; service_name; severity; severity_id; signature; signature_id; source; sourcetype; splunk_server; splunk_server_group; subject; tag; tag::action; tag::eventtype; timestamp; user_group_id; user_id; vendor_product; _bkt; _cd; _eventtype_color; _indextime; _pre_msg; _raw; _serial; _si; _sourcetype; _time,data_sources/windows_event_log_defender_1133.yml
Windows Event Log Defender 1134,windows event log defender 1134,Windows,XmlWinEventLog:Security,XmlWinEventLog,,Splunk Add-on for Microsoft Windows,9.1.2,https://splunkbase.splunk.com/app/742,ActivityID; CategoryString; Channel; Computer; Detection_Time; Engine_Version; EventCode; EventData_Xml; EventID; EventRecordID; Guid; ID; Image_File_Name; Inhertiance_Flags; Involved_File; Keywords; Level; Message; Name; Opcode; Parent_Commandline; Path; ProcessID; Process_Name; Product_Name; Product_Version; RecordNumber; RenderingInfo_Xml; RuleType; Security_intelligence_Version; SourceName; SubStatus; SystemTime; System_Props_Xml; Target_Commandline; Task; TaskCategory; ThreadID; Unused; User; UserID; Version; action; category; dvc; dvc_nt_host; event_id; eventtype; host; id; index; linecount; name; parent_process; process_name; punct; result; service; service_id; service_name; severity; severity_id; signature; signature_id; source; sourcetype; splunk_server; splunk_server_group; subject; tag; tag::action; tag::eventtype; timestamp; user_group_id; user_id; vendor_product; _bkt; _cd; _eventtype_color; _indextime; _pre_msg; _raw; _serial; _si; _sourcetype; _time,data_sources/windows_event_log_defender_1134.yml
Windows Event Log Defender 5007,windows event log defender 5007,Windows,WinEventLog:Microsoft-Windows-Windows Defender/Operational,XmlWinEventLog,Service Modification; Service Metadata,Splunk Add-on for Microsoft Windows,9.1.2,https://splunkbase.splunk.com/app/742,_time; Channel; Computer; EventCode; EventData_Xml; EventID; EventRecordID; Guid; Keywords; Level; Name; New_Value; Old_Value; Opcode; ProcessID; Product_Name; Product_Version; RecordNumber; SystemTime; System_Props_Xml; Task; ThreadID; UserID; Version; dvc; dvc_nt_host; event_id; eventtype; host; id; index; linecount; punct; signature_id; source; sourcetype; splunk_server; tag; tag::eventtype; timestamp; user_id; vendor_product,data_sources/windows_event_log_defender_5007.yml
Windows Event Log Microsoft Windows TerminalServices RDPClient 1024,windows event log microsoft windows terminalservices rdpclient 1024,Windows,WinEventLog:Microsoft-Windows-TerminalServices-RDPClient/Operational,WinEventLog,Network Connection Creation; Logon Session Creation,,,,_time; Channel; Computer; EventCode; EventData; EventID; EventRecordID; EventType; Keywords; Level; Message; Opcode; ProcessID; RecordNumber; Security_ID; Src; Src_Host; Src_NT_Domain; Src_User; System_TimeCreated; Task; ThreadID; Type; User; UserID; Version; dest; dvc; event_id; host; source; sourcetype; tag; user,data_sources/windows_event_log_microsoft_windows_terminalservices_rdpclient_1024.yml
Windows Event Log Printservice 316,windows event log printservice 316,Windows,WinEventLog:Microsoft-Windows-PrintService/Admin,WinEventLog,Driver Load; Driver Metadata,Splunk Add-on for Microsoft Windows,9.1.2,https://splunkbase.splunk.com/app/742,_time; ComputerName; EventCode; EventType; Keywords; LogName; Message; OpCode; RecordNumber; Sid; SidType; SourceName; TaskCategory; Type; User; category; date_hour; date_mday; date_minute; date_month; date_second; date_wday; date_year; date_zone; dvc; dvc_nt_host; event_id; eventtype; host; id; index; linecount; punct; severity; severity_id; signature_id; source; sourcetype; splunk_server; tag; tag::eventtype; timeendpos; timestartpos; vendor_product,data_sources/windows_event_log_printservice_316.yml
Windows Event Log Printservice 4909,windows event log printservice 4909,Windows,XmlWinEventLog:Security,XmlWinEventLog,,Splunk Add-on for Microsoft Windows,9.1.2,https://splunkbase.splunk.com/app/742,_time,data_sources/windows_event_log_printservice_4909.yml
Windows Event Log Printservice 808,windows event log printservice 808,Windows,WinEventLog:Microsoft-Windows-PrintService/Admin,WinEventLog,Module Load; Application Log Content; Service Metadata,Splunk Add-on for Microsoft Windows,9.1.2,https://splunkbase.splunk.com/app/742,_time; ComputerName; EventCode; EventType; Keywords; LogName; Message; OpCode; RecordNumber; Sid; SidType; SourceName; TaskCategory; Type; User; category; date_hour; date_mday; date_minute; date_month; date_second; date_wday; date_year; date_zone; dvc; dvc_nt_host; event_id; eventtype; host; id; index; linecount; name; punct; severity; severity_id; signature; signature_id; source; sourcetype; splunk_server; subject; tag; tag::eventtype; timeendpos; timestartpos; vendor_product,data_sources/windows_event_log_printservice_808.yml
Windows Event Log RemoteConnectionManager 1149,windows event log remoteconnectionmanager 1149,Windows,WinEventLog:Microsoft-Windows-TerminalServices-RemoteConnectionManager/Operational,wineventlog,Network Connection Creation; Logon Session Creation; Logon Session Metadata,Splunk Add-on for Microsoft Windows,9.1.2,https://splunkbase.splunk.com/app/742,_time; ActivityID; Channel; Computer; EventCode; EventID; EventRecordID; Guid; Keywords; Level; Name; Opcode; ProcessID; RecordNumber; SystemTime; System_Props_Xml; Task; ThreadID; UserData_Xml; UserID; Version; dvc; dvc_nt_host; event_id; eventtype; host; id; index; linecount; punct; signature_id; source; sourcetype; splunk_server; tag; tag::eventtype; timestamp; user_id; vendor_product,data_sources/windows_event_log_remoteconnectionmanager_1149.yml
Windows Event Log Security 1100,windows event log security 1100,Windows,XmlWinEventLog:Security,XmlWinEventLog,Host Status; System Configuration Changes,Splunk Add-on for Microsoft Windows,9.1.2,https://splunkbase.splunk.com/app/742,action; app; change_type; dest; dvc; name; object_attrs; object_category; service; service_name; signature; signature_id; status; subject; vendor_product,data_sources/windows_event_log_security_1100.yml
Windows Event Log Security 1102,windows event log security 1102,Windows,XmlWinEventLog:Security,XmlWinEventLog,User Account Modification; Logon Session Metadata; File Deletion,Splunk Add-on for Microsoft Windows,9.1.2,https://splunkbase.splunk.com/app/742,action; change_type; dest; dvc; object_category; signature_id; status; user; vendor_product,data_sources/windows_event_log_security_1102.yml
Windows Event Log Security 4624,windows event log security 4624,Windows,XmlWinEventLog:Security,XmlWinEventLog,Logon Session Creation; User Account Authentication; Logon Session Metadata,Splunk Add-on for Microsoft Windows,9.1.2,https://splunkbase.splunk.com/app/742,action; app; authentication_method; dest; signature; signature_id; src; user,data_sources/windows_event_log_security_4624.yml
Windows Event Log Security 4625,windows event log security 4625,Windows,XmlWinEventLog:Security,XmlWinEventLog,User Account Authentication; Logon Session Metadata,Splunk Add-on for Microsoft Windows,9.1.2,https://splunkbase.splunk.com/app/742,action; app; authentication_method; dest; signature; signature_id; src; user,data_sources/windows_event_log_security_4625.yml
Windows Event Log Security 4627,windows event log security 4627,Windows,XmlWinEventLog:Security,XmlWinEventLog,Logon Session Creation; Group Metadata; User Account Authentication,Splunk Add-on for Microsoft Windows,9.1.2,https://splunkbase.splunk.com/app/742,action; app; dest; signature_id; user; vendor_product,data_sources/windows_event_log_security_4627.yml
Windows Event Log Security 4648,windows event log security 4648,Windows,XmlWinEventLog:Security,XmlWinEventLog,User Account Authentication; Logon Session Creation,Splunk Add-on for Microsoft Windows,9.1.2,https://splunkbase.splunk.com/app/742,dest; src_ip; user,data_sources/windows_event_log_security_4648.yml
Windows Event Log Security 4662,windows event log security 4662,Windows,XmlWinEventLog:Security,XmlWinEventLog,Active Directory Object Access; Active Directory Object Modification,Splunk Add-on for Microsoft Windows,9.1.2,https://splunkbase.splunk.com/app/742,dest,data_sources/windows_event_log_security_4662.yml
Windows Event Log Security 4663,windows event log security 4663,Windows,XmlWinEventLog:Security,XmlWinEventLog,File Access; File Modification,Splunk Add-on for Microsoft Windows,9.1.2,https://splunkbase.splunk.com/app/742,dest,data_sources/windows_event_log_security_4663.yml
Windows Event Log Security 4672,windows event log security 4672,Windows,XmlWinEventLog:Security,XmlWinEventLog,Logon Session Creation; User Account Authentication,Splunk Add-on for Microsoft Windows,9.1.2,https://splunkbase.splunk.com/app/742,dest,data_sources/windows_event_log_security_4672.yml
Windows Event Log Security 4688,windows event log security 4688,Windows,XmlWinEventLog:Security,XmlWinEventLog,Process Creation; Command Execution,Splunk Add-on for Microsoft Windows,9.1.2,https://splunkbase.splunk.com/app/742,action; dest; original_file_name; parent_process; parent_process_exec; parent_process_guid; parent_process_id; parent_process_name; parent_process_path; process; process_exec; process_guid; process_hash; process_id; process_integrity_level; process_name; process_path; user; user_id; vendor_product,data_sources/windows_event_log_security_4688.yml
Windows Event Log Security 4698,windows event log security 4698,Windows,XmlWinEventLog:Security,XmlWinEventLog,Scheduled Job Creation; Scheduled Job Metadata,Splunk Add-on for Microsoft Windows,9.1.2,https://splunkbase.splunk.com/app/742,dest,data_sources/windows_event_log_security_4698.yml
Windows Event Log Security 4699,windows event log security 4699,Windows,XmlWinEventLog:Security,XmlWinEventLog,Scheduled Job Metadata; Scheduled Job Modification,Splunk Add-on for Microsoft Windows,9.1.2,https://splunkbase.splunk.com/app/742,dest,data_sources/windows_event_log_security_4699.yml
Windows Event Log Security 4700,windows event log security 4700,Windows,XmlWinEventLog:Security,XmlWinEventLog,,Splunk Add-on for Microsoft Windows,9.1.2,https://splunkbase.splunk.com/app/742,EventID,data_sources/windows_event_log_security_4700.yml
Windows Event Log Security 4702,windows event log security 4702,Windows,XmlWinEventLog:Security,XmlWinEventLog,,Splunk Add-on for Microsoft Windows,9.1.2,https://splunkbase.splunk.com/app/742,EventID,data_sources/windows_event_log_security_4702.yml
Windows Event Log Security 4703,windows event log security 4703,Windows,XmlWinEventLog:Security,XmlWinEventLog,User Account Modification; Process Modification,Splunk Add-on for Microsoft Windows,9.1.2,https://splunkbase.splunk.com/app/742,dest,data_sources/windows_event_log_security_4703.yml
Windows Event Log Security 4719,windows event log security 4719,Windows,XmlWinEventLog:Security,XmlWinEventLog,Service Modification; User Account Modification,Splunk Add-on for Microsoft Windows,9.1.2,https://splunkbase.splunk.com/app/742,dest,data_sources/windows_event_log_security_4719.yml
Windows Event Log Security 4720,windows event log security 4720,Windows,XmlWinEventLog:Security,XmlWinEventLog,User Account Creation,Splunk Add-on for Microsoft Windows,9.1.2,https://splunkbase.splunk.com/app/742,dest,data_sources/windows_event_log_security_4720.yml
Windows Event Log Security 4724,windows event log security 4724,Windows,XmlWinEventLog:Security,XmlWinEventLog,User Account Modification,Splunk Add-on for Microsoft Windows,9.1.2,https://splunkbase.splunk.com/app/742,dest,data_sources/windows_event_log_security_4724.yml
Windows Event Log Security 4725,windows event log security 4725,Windows,XmlWinEventLog:Security,XmlWinEventLog,User Account Modification,Splunk Add-on for Microsoft Windows,9.1.2,https://splunkbase.splunk.com/app/742,dest,data_sources/windows_event_log_security_4725.yml
Windows Event Log Security 4726,windows event log security 4726,Windows,XmlWinEventLog:Security,XmlWinEventLog,User Account Deletion,Splunk Add-on for Microsoft Windows,9.1.2,https://splunkbase.splunk.com/app/742,dest,data_sources/windows_event_log_security_4726.yml
Windows Event Log Security 4727,windows event log security 4727,Windows,XmlWinEventLog:Security,XmlWinEventLog,,Splunk Add-on for Microsoft Windows,9.1.2,https://splunkbase.splunk.com/app/742,dest,data_sources/windows_event_log_security_4727.yml
Windows Event Log Security 4728,windows event log security 4728,Windows,XmlWinEventLog:Security,XmlWinEventLog,,Splunk Add-on for Microsoft Windows,9.1.2,https://splunkbase.splunk.com/app/742,dest,data_sources/windows_event_log_security_4728.yml
Windows Event Log Security 4730,windows event log security 4730,Windows,XmlWinEventLog:Security,XmlWinEventLog,,Splunk Add-on for Microsoft Windows,9.1.2,https://splunkbase.splunk.com/app/742,dest,data_sources/windows_event_log_security_4730.yml
Windows Event Log Security 4731,windows event log security 4731,Windows,XmlWinEventLog:Security,XmlWinEventLog,,Splunk Add-on for Microsoft Windows,9.1.2,https://splunkbase.splunk.com/app/742,dest,data_sources/windows_event_log_security_4731.yml
Windows Event Log Security 4732,windows event log security 4732,Windows,XmlWinEventLog:Security,XmlWinEventLog,Group Modification,Splunk Add-on for Microsoft Windows,9.1.2,https://splunkbase.splunk.com/app/742,dest,data_sources/windows_event_log_security_4732.yml
Windows Event Log Security 4737,windows event log security 4737,Windows,XmlWinEventLog:Security,XmlWinEventLog,,Splunk Add-on for Microsoft Windows,9.1.2,https://splunkbase.splunk.com/app/742,dest,data_sources/windows_event_log_security_4737.yml
Windows Event Log Security 4738,windows event log security 4738,Windows,XmlWinEventLog:Security,XmlWinEventLog,User Account Modification,Splunk Add-on for Microsoft Windows,9.1.2,https://splunkbase.splunk.com/app/742,dest,data_sources/windows_event_log_security_4738.yml
Windows Event Log Security 4739,windows event log security 4739,Windows,XmlWinEventLog:Security,XmlWinEventLog,Group Modification; Active Directory Object Modification,Splunk Add-on for Microsoft Windows,9.1.2,https://splunkbase.splunk.com/app/742,dest,data_sources/windows_event_log_security_4739.yml
Windows Event Log Security 4741,windows event log security 4741,Windows,XmlWinEventLog:Security,XmlWinEventLog,Active Directory Object Creation; User Account Metadata; Application Log Content; Configuration Modification,Splunk Add-on for Microsoft Windows,9.1.2,https://splunkbase.splunk.com/app/742,dest,data_sources/windows_event_log_security_4741.yml
Windows Event Log Security 4742,windows event log security 4742,Windows,XmlWinEventLog:Security,XmlWinEventLog,Active Directory Object Modification; User Account Metadata; Application Log Content; Configuration Modification,Splunk Add-on for Microsoft Windows,9.1.2,https://splunkbase.splunk.com/app/742,dest,data_sources/windows_event_log_security_4742.yml
Windows Event Log Security 4744,windows event log security 4744,Windows,XmlWinEventLog:Security,XmlWinEventLog,,Splunk Add-on for Microsoft Windows,9.1.2,https://splunkbase.splunk.com/app/742,dest,data_sources/windows_event_log_security_4744.yml
Windows Event Log Security 4749,windows event log security 4749,Windows,XmlWinEventLog:Security,XmlWinEventLog,,Splunk Add-on for Microsoft Windows,9.1.2,https://splunkbase.splunk.com/app/742,dest,data_sources/windows_event_log_security_4749.yml
Windows Event Log Security 4754,windows event log security 4754,Windows,XmlWinEventLog:Security,XmlWinEventLog,,Splunk Add-on for Microsoft Windows,9.1.2,https://splunkbase.splunk.com/app/742,dest,data_sources/windows_event_log_security_4754.yml
Windows Event Log Security 4756,windows event log security 4756,Windows,XmlWinEventLog:Security,XmlWinEventLog,,Splunk Add-on for Microsoft Windows,9.1.2,https://splunkbase.splunk.com/app/742,dest,data_sources/windows_event_log_security_4756.yml
Windows Event Log Security 4759,windows event log security 4759,Windows,XmlWinEventLog:Security,XmlWinEventLog,,Splunk Add-on for Microsoft Windows,9.1.2,https://splunkbase.splunk.com/app/742,dest,data_sources/windows_event_log_security_4759.yml
Windows Event Log Security 4768,windows event log security 4768,Windows,XmlWinEventLog:Security,XmlWinEventLog,User Account Authentication; Active Directory Credential Request; Logon Session Metadata; User Account Metadata,Splunk Add-on for Microsoft Windows,9.1.2,https://splunkbase.splunk.com/app/742,dest,data_sources/windows_event_log_security_4768.yml
Windows Event Log Security 4769,windows event log security 4769,Windows,XmlWinEventLog:Security,XmlWinEventLog,Active Directory Credential Request; User Account Authentication; Logon Session Metadata; User Account Metadata,Splunk Add-on for Microsoft Windows,9.1.2,https://splunkbase.splunk.com/app/742,dest,data_sources/windows_event_log_security_4769.yml
Windows Event Log Security 4771,windows event log security 4771,Windows,XmlWinEventLog:Security,XmlWinEventLog,User Account Authentication; Logon Session Metadata; User Account Metadata; Application Log Content,Splunk Add-on for Microsoft Windows,9.1.2,https://splunkbase.splunk.com/app/742,dest,data_sources/windows_event_log_security_4771.yml
Windows Event Log Security 4776,windows event log security 4776,Windows,XmlWinEventLog:Security,XmlWinEventLog,User Account Authentication; Logon Session Metadata; User Account Metadata; Application Log Content,Splunk Add-on for Microsoft Windows,9.1.2,https://splunkbase.splunk.com/app/742,dest,data_sources/windows_event_log_security_4776.yml
Windows Event Log Security 4781,windows event log security 4781,Windows,XmlWinEventLog:Security,XmlWinEventLog,User Account Modification; User Account Metadata; Active Directory Object Modification; Application Log Content,Splunk Add-on for Microsoft Windows,9.1.2,https://splunkbase.splunk.com/app/742,dest,data_sources/windows_event_log_security_4781.yml
Windows Event Log Security 4783,windows event log security 4783,Windows,XmlWinEventLog:Security,XmlWinEventLog,,Splunk Add-on for Microsoft Windows,9.1.2,https://splunkbase.splunk.com/app/742,dest,data_sources/windows_event_log_security_4783.yml
Windows Event Log Security 4790,windows event log security 4790,Windows,XmlWinEventLog:Security,XmlWinEventLog,,Splunk Add-on for Microsoft Windows,9.1.2,https://splunkbase.splunk.com/app/742,dest,data_sources/windows_event_log_security_4790.yml
Windows Event Log Security 4794,windows event log security 4794,Windows,XmlWinEventLog:Security,XmlWinEventLog,User Account Modification; User Account Metadata; Application Log Content; OS API Execution,Splunk Add-on for Microsoft Windows,9.1.2,https://splunkbase.splunk.com/app/742,dest,data_sources/windows_event_log_security_4794.yml
Windows Event Log Security 4798,windows event log security 4798,Windows,XmlWinEventLog:Security,XmlWinEventLog,Group Enumeration; Group Metadata; User Account Metadata; Application Log Content,Splunk Add-on for Microsoft Windows,9.1.2,https://splunkbase.splunk.com/app/742,dest,data_sources/windows_event_log_security_4798.yml
Windows Event Log Security 4876,windows event log security 4876,Windows,XmlWinEventLog:Security,XmlWinEventLog,Certificate Registration; User Account Metadata; Application Log Content; OS API Execution,Splunk Add-on for Microsoft Windows,9.1.2,https://splunkbase.splunk.com/app/742,dest,data_sources/windows_event_log_security_4876.yml
Windows Event Log Security 4886,windows event log security 4886,Windows,XmlWinEventLog:Security,XmlWinEventLog,Certificate Registration; User Account Metadata; Application Log Content; OS API Execution,Splunk Add-on for Microsoft Windows,9.1.2,https://splunkbase.splunk.com/app/742,dest,data_sources/windows_event_log_security_4886.yml
